Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
Fox News,Republican Jewish Coalition demands resignation of Democratic leaders with ties to Farrakhan https://t.co/p9JgLTbu51 https://t.co/PZ1JSm0UbP,Mon Mar 12 06:59:00 +0000 2018,-0.296,0.0,0.855,0.145,29
Fox News,Putin ordered to shoot down passenger plane over terror threat https://t.co/jMqy1YXdmw,Mon Mar 12 06:55:00 +0000 2018,-0.8481,0.0,0.465,0.535,30
Fox News,".@netanyahu: ""America has been the vanguard of freedom, and without the United States of America you wouldn't have… https://t.co/hAlGrjO2Sm",Mon Mar 12 06:50:00 +0000 2018,0.4344,0.178,0.722,0.099,31
Fox News,Nick Gordon reportedly arrested on domestic violence charges once again https://t.co/DvkAhTJshA,Mon Mar 12 06:45:00 +0000 2018,-0.8519,0.0,0.462,0.538,32
Fox News,".@Saccone4PA18: ""If President @realDonaldTrump's in your corner, how can you lose?"" https://t.co/Nn3gKQQF3w",Mon Mar 12 06:40:00 +0000 2018,0.0,0.0,1.0,0.0,33
Fox News,Seoul envoy in China for talks on North Korea developments https://t.co/XhATnJ7dVR,Mon Mar 12 06:37:00 +0000 2018,0.0,0.0,1.0,0.0,34
Fox News,".@GOPLeader: ""Christopher Steele says he knew that the @DNC and @HillaryClinton were paying for it."" https://t.co/rIGjUF5eeJ",Mon Mar 12 06:33:00 +0000 2018,0.0,0.0,1.0,0.0,35
Fox News,"Rep. @MaxineWaters responds to President @realDonaldTrump, who called her a ""very low IQ individual.""… https://t.co/cGCLa6QEYZ",Mon Mar 12 06:33:00 +0000 2018,-0.3384,0.0,0.845,0.155,36
Fox News,White House backs off call to raise minimum age to buy long guns https://t.co/FMGMfS3GUR,Mon Mar 12 06:30:00 +0000 2018,-0.0516,0.0,0.915,0.085,37
Fox News,".@KatrinaPierson on immigration debate: ""[Democrats] are absolutely pushing the American citizen aside and catering… https://t.co/uu6mmJYMVf",Mon Mar 12 06:25:00 +0000 2018,0.0,0.0,1.0,0.0,38
Fox News,WATCH:Hero dog honored after fourteen years of service https://t.co/lWlg0W4VrL,Mon Mar 12 06:20:00 +0000 2018,0.5859,0.322,0.678,0.0,39
Fox News,"UPDATE: Helicopter crashes in New York City's East River; all 5 passengers dead, pilot only survivor https://t.co/5UECkEv357",Mon Mar 12 06:19:32 +0000 2018,-0.4215,0.12,0.673,0.207,40
Fox News,Three passengers listed in critical condition after NYC helicopter crash have died; pilot is lone survivor… https://t.co/dbH0A7zgFG,Mon Mar 12 06:18:23 +0000 2018,-0.8658,0.0,0.549,0.451,41
Fox News,".@AllenWest on 2018 midterms: ""Right now when you listen to the Democrats, they are the party that stands for illeg… https://t.co/okga9O7mjI",Mon Mar 12 06:15:00 +0000 2018,0.4019,0.119,0.881,0.0,42
Fox News,A viral photo captured former Vice President @JoeBiden chatting with a homeless man outside of the Georgetown AMC m… https://t.co/v036ePtXoo,Mon Mar 12 06:10:00 +0000 2018,0.0,0.0,1.0,0.0,43
Fox News,".@CLewandowski_ on politicians criticizing @realDonaldTrump: ""This president has done everything that he's campaign… https://t.co/2sWKt4wzUa",Mon Mar 12 06:05:00 +0000 2018,-0.3612,0.0,0.839,0.161,44
Fox News,OPINION: Here’s how the Democrats’ ‘impeach Trump’ obsession could backfire https://t.co/FApQwISC41,Mon Mar 12 06:00:00 +0000 2018,-0.34,0.0,0.806,0.194,45
Fox News,".@AmbJohnBolton: ""China's jived us for 25 years. They've said repeatedly they don't want North Korea with nuclear w… https://t.co/aQwQwyBDQ6",Mon Mar 12 05:55:00 +0000 2018,-0.0572,0.0,0.936,0.064,46
Fox News,"Warren: No to White House bid, DNA test; says heritage 'part of who I am' https://t.co/4xxh95DYOq",Mon Mar 12 05:50:00 +0000 2018,-0.296,0.0,0.864,0.136,47
Fox News,.@RepRatcliffe: “I do think that a special counsel will be required because of the jurisdictional limitations that… https://t.co/uJaH5DQTJw,Mon Mar 12 05:45:00 +0000 2018,0.4019,0.144,0.856,0.0,48
Fox News,"#Trump on North Korea, from 'Rocket Man' to 'fire and fury' https://t.co/a4LdODcaZX",Mon Mar 12 05:42:00 +0000 2018,-0.7269,0.0,0.621,0.379,49
Fox News,".@Nigel_Farage: ""We're all part of a movement - a movement against what has happened over the last 2 or 3 decades,… https://t.co/fVZz0kyXXZ",Mon Mar 12 05:38:00 +0000 2018,0.0,0.0,1.0,0.0,50
Fox News,"On @FoxNewsSunday, when asked whether she’d agree to calls for genetic testing to resolve the heritage controversy,… https://t.co/dCxAd28TSp",Mon Mar 12 05:32:00 +0000 2018,0.6249,0.242,0.758,0.0,51
Fox News,"During a send off, members of the 150th Brigade Engineer Battalion salute the American flag during the National Ant… https://t.co/7luGsa1zWA",Mon Mar 12 05:30:03 +0000 2018,0.0,0.0,1.0,0.0,52
Fox News,".@netanyahu on his relationship with @realDonaldTrump: ""It's been a direct and very positive relationship from the… https://t.co/ReJAsxPc4r",Mon Mar 12 05:30:00 +0000 2018,0.5984,0.206,0.794,0.0,53
Fox News,"Ahead of midterms, @BernieSanders addresses fired-up crowd in downtown Phoenix https://t.co/pdUQxOEu7z",Mon Mar 12 05:27:00 +0000 2018,0.0,0.0,1.0,0.0,54
Fox News,".@GOPLeader: ""Not only does [@NancyPelosi] think they're 'crumbs' - she's going to repeal the tax bill. She's going… https://t.co/wu7wfi8pPa",Mon Mar 12 05:23:00 +0000 2018,0.0,0.0,1.0,0.0,55
Fox News,"16 years on, US military presence in Afghanistan growing https://t.co/qAjOwKKn7j",Mon Mar 12 05:20:00 +0000 2018,0.1779,0.159,0.841,0.0,56
Fox News,".@Nigel_Farage: “Once again, President Trump is doing what he told the American electorate he would do during the e… https://t.co/Rh6WT0XcWu",Mon Mar 12 05:15:00 +0000 2018,0.0,0.0,1.0,0.0,57
Fox News,"On @foxandfriends, Mike Huckabee said @realDonaldTrump is acting like a professional boxer, forcing his opponents t… https://t.co/aowwoxV89v",Mon Mar 12 05:10:00 +0000 2018,0.3612,0.143,0.857,0.0,58
Fox News,".@POTUS on 2020 campaign slogan: ""We can't say 'Make America Great Again' because I already did that."" https://t.co/zNcsQcow75",Mon Mar 12 05:05:00 +0000 2018,0.6249,0.204,0.796,0.0,59
Fox News,US narrows travel alert for Mexico's Playa del Carmen amidst spring break season https://t.co/xMq1jUuBoM,Mon Mar 12 05:00:01 +0000 2018,0.296,0.145,0.855,0.0,60
Fox News,".@cvpayne: ""We're come of survival mode economically. We're back into the growth mode that made America the best co… https://t.co/uoyy8tea1v",Mon Mar 12 04:55:00 +0000 2018,0.7783,0.274,0.726,0.0,61
Fox News,"Norwegian Air responds to passenger's poem complaint with witty rhyme, waives fee https://t.co/IQHe94BiNb",Mon Mar 12 04:52:00 +0000 2018,-0.296,0.0,0.845,0.155,62
Fox News,".@jasoninthehouse: ""The hacking into the... @DCCC computers - they wouldn't even let Homeland Security look at that… https://t.co/lZVcMvDKdF",Mon Mar 12 04:48:00 +0000 2018,0.34,0.13,0.87,0.0,63
Fox News,Three-peat! Kevin Harvick wins third NASCAR Cup race in a row at Phoenix https://t.co/6Zxeu6L58H,Mon Mar 12 04:43:00 +0000 2018,0.6114,0.25,0.75,0.0,64
Fox News,California coffee shop refuses to serve police. https://t.co/wFAvdki2Ca https://t.co/8iHuxiL7cN,Mon Mar 12 04:38:00 +0000 2018,0.0,0.0,1.0,0.0,65
Fox News,"On @foxandfriends, @PeteHegseth slammed Democrats who refuse to denounce Louis Farrakhan. https://t.co/JK0Kt0lHW0 https://t.co/ZwCEYTTeik",Mon Mar 12 04:34:00 +0000 2018,-0.5574,0.0,0.705,0.295,66
Fox News,.@tacobell introduces new Skittles Strawberry Freeze https://t.co/wWigBQlLOj,Mon Mar 12 04:30:00 +0000 2018,0.0516,0.167,0.833,0.0,67
Fox News,.@GovMikeHuckabee: “[President @realDonaldTrump is] unpredictable and he’s disruptive and that’s the manner in whic… https://t.co/9kSfuDZKvN,Mon Mar 12 04:25:00 +0000 2018,-0.3182,0.0,0.859,0.141,68
Fox News,"""When I look at America I don't only think of the principles of freedom, I think of America's defense of freedom in… https://t.co/V5e1u4lECB",Mon Mar 12 04:22:00 +0000 2018,0.872,0.368,0.632,0.0,69
Fox News,"Woman, 32, gets decades in jail for drugging kids in illegal Oregon day care to go tanning, do CrossFit https://t.co/wC8Jqlmyys",Mon Mar 12 04:20:00 +0000 2018,-0.1027,0.129,0.726,0.145,70
Fox News,"Ron Daigle, attorney to former Navy sailor pardoned by @POTUS: “I need to say thank you to [President… https://t.co/b72T754XeE",Mon Mar 12 04:15:00 +0000 2018,0.5267,0.206,0.794,0.0,71
Fox News,Outrage over 'terrible' Atlantic apologist piece on Louis Farrakhan https://t.co/SwiaDY7u8s,Mon Mar 12 04:10:00 +0000 2018,-0.5106,0.0,0.732,0.268,72
Fox News,".@JudgeJeanine: ""@realDonaldTrump is more than the man [Kim Jong Un] thinks he is. He has already outsmarted him an… https://t.co/IlBrJdMc8F",Mon Mar 12 04:05:00 +0000 2018,0.0,0.0,1.0,0.0,73
Fox News,.@DNC vows to limit superdelegate influence. https://t.co/Z9fqatnqAp,Mon Mar 12 04:00:00 +0000 2018,0.0,0.0,1.0,0.0,74
Fox News,.@POTUS: Drug dealers should get death penalty. https://t.co/hGCB1M3V0Z https://t.co/Rqz4jI9TSf,Mon Mar 12 03:53:00 +0000 2018,-0.7845,0.0,0.504,0.496,75
Fox News,Do you agree with @Nigel_Farage? https://t.co/YCD6myg2jO https://t.co/HdgvNhaMFR,Mon Mar 12 03:48:00 +0000 2018,0.3612,0.294,0.706,0.0,76
Fox News,"President @realDonaldTrump: ""If I don't win the elections, their ratings are going to be so far down... Can you ima… https://t.co/4B1gUUKXv1",Mon Mar 12 03:45:00 +0000 2018,-0.4717,0.0,0.861,0.139,77
Fox News,"Tim McGraw collapses during Ireland concert, reports say via @EDeMarche https://t.co/taniGtM0YZ",Mon Mar 12 03:33:29 +0000 2018,-0.296,0.0,0.82,0.18,78
Fox News,"TOMORROW on #Hannity, @seanhannity has a wide-ranging interview with @VP Mike Pence - Tune in at 9p ET on Fox News… https://t.co/4Y142Frdql",Mon Mar 12 03:31:00 +0000 2018,0.0,0.0,1.0,0.0,79
Fox News,.@POTUS does his impression of 'presidential.' https://t.co/hGCB1MlvSx https://t.co/s0aGaq4VZS,Mon Mar 12 03:25:00 +0000 2018,0.2263,0.213,0.787,0.0,80
Fox News,WATCH: Stoneman Douglas students play at Carnegie Hall https://t.co/VCwogZUELv,Mon Mar 12 03:20:00 +0000 2018,0.34,0.231,0.769,0.0,81
Fox News,"On @FoxNewsSunday, when asked whether she’d agree to calls for genetic testing to resolve the heritage controversy,… https://t.co/OQxkgIt4Bk",Mon Mar 12 03:16:00 +0000 2018,0.6249,0.242,0.758,0.0,82
Fox News,".@GovMikeHuckabee: ""[@POTUS] constantly is keeping everyone else on stage off guard, off center, rocking on their h… https://t.co/bsGg5a1MD7",Mon Mar 12 03:16:00 +0000 2018,0.0,0.0,1.0,0.0,83
Fox News,".@netanyahu on the top three threats Israel faces: ""Iran, Iran, Iran."" https://t.co/1RpYePEuWF",Mon Mar 12 03:05:13 +0000 2018,-0.25,0.123,0.685,0.192,84
Fox News,"On @FoxNewsSunday, @SenWarren revealed her 2020 plans. https://t.co/bxc34Amv2V https://t.co/cxS28PUAki",Mon Mar 12 03:02:00 +0000 2018,0.0,0.0,1.0,0.0,85
Fox News,"""[@POTUS​] missed the opportunity to say, 'We don't stand for domestic violence.'""

WATCH: @HowardKurtz's full inte… https://t.co/TPxJ2LdNCZ",Mon Mar 12 03:01:00 +0000 2018,0.1531,0.14,0.75,0.11,86
Fox News,".@netanyahu on U.S. formally recognizing Jerusalem as capital of Israel: ""All Israel has applauded."" https://t.co/R6t0J33WJW",Mon Mar 12 02:59:07 +0000 2018,0.0,0.0,1.0,0.0,87
Fox News,".@netanyahu: ""We also cherish the freedom and the sanctity of the holy sites of others. We guarantee religious free… https://t.co/SJmQpBxqpd",Mon Mar 12 02:52:06 +0000 2018,0.8316,0.341,0.659,0.0,88
Fox News,"On @foxandfriends, Democrat for Trump Andrew Stein talked about Democrats' Farrakhan problem.… https://t.co/oiME8Bc92n",Mon Mar 12 02:44:00 +0000 2018,0.0,0.0,1.0,0.0,89
Fox News,".@netanyahu: ""When I look at America I don't only think of the principles of freedom, I think of America's defense… https://t.co/pDmDtGahNu",Mon Mar 12 02:43:35 +0000 2018,0.6369,0.198,0.802,0.0,90
Fox News,.@Oprah's 'A Wrinkle In Time' stumbles at the box office as 'Black Panther' soars https://t.co/hodmH33jKC,Mon Mar 12 02:42:43 +0000 2018,0.0,0.0,1.0,0.0,91
Fox News,".@netanyahu: ""America has been the vanguard of freedom, and without the United States of America you wouldn't have… https://t.co/MhcCdXyOrP",Mon Mar 12 02:38:36 +0000 2018,0.4344,0.178,0.722,0.099,92
Fox News,".@netanyahu: ""Israel has never been stronger militarily, economically, diplomatically."" https://t.co/LeozEhEEog",Mon Mar 12 02:33:56 +0000 2018,-0.2924,0.0,0.805,0.195,93
Fox News,Jobs added - February. https://t.co/cAael0DUfg,Mon Mar 12 02:30:00 +0000 2018,0.0,0.0,1.0,0.0,94
Fox News,".@netanyahu: ""Technology without free markets doesn't go anywhere."" https://t.co/ds3LmwZJAM",Mon Mar 12 02:28:49 +0000 2018,-0.4023,0.0,0.748,0.252,95
Fox News,"China allows Xi to remain president indefinitely, tightening his grip on power https://t.co/EFFJVL0i1z",Mon Mar 12 02:25:14 +0000 2018,0.0,0.0,1.0,0.0,96
Fox News,"""I learned something about how economies grow."" 

@netanyahu talks about his time living and working in the United… https://t.co/FRSmJDdi7T",Mon Mar 12 02:16:01 +0000 2018,0.0,0.0,1.0,0.0,97
Fox News,".@netanyahu on his relationship with @realDonaldTrump: ""It's been a direct and very positive relationship from the… https://t.co/Bvn0lByo9p",Mon Mar 12 02:06:54 +0000 2018,0.5984,0.206,0.794,0.0,98
Fox News,O.J. Simpson's 'hypothetical' confession sparks social media frenzy https://t.co/hqusnNvhUq,Mon Mar 12 02:03:34 +0000 2018,-0.3182,0.0,0.777,0.223,99
Fox News,"RIGHT NOW on ""Life, Liberty, and Levin,"" @marklevinshow has a special interview with Israeli PM @netanyahu - Tune i… https://t.co/AZzzXtUnhZ",Mon Mar 12 02:00:01 +0000 2018,0.7269,0.276,0.724,0.0,100
Fox News,Calif. veterans home caught in deadly hostage crisis may never reopen amid security questions https://t.co/aCYLLLLkr7,Mon Mar 12 01:52:01 +0000 2018,-0.7299,0.0,0.679,0.321,101
Fox News,".@nfergus: ""All along I think @realDonaldTrump has sought to get a solution to the North Korean problem through Chi… https://t.co/ctGN7JdY0g",Mon Mar 12 01:48:59 +0000 2018,-0.1027,0.11,0.762,0.129,102
Fox News,".@nfergus: ""By comparison with @BarackObama, @realDonaldTrump has made significant progress. I'm not saying there's… https://t.co/5ltpavrFeU",Mon Mar 12 01:42:56 +0000 2018,0.5574,0.261,0.739,0.0,103
Fox News,"On Twitter, @BernieSanders stood up for @MaxineWaters after President @realDonaldTrump called her a ""very low IQ in… https://t.co/4NqmPktYxC",Mon Mar 12 01:35:00 +0000 2018,-0.3384,0.0,0.87,0.13,104
Fox News,"Kevin Jackson: ""[@realDonaldTrump is] very selective about what he's bringing back. He doesn't need to bring back p… https://t.co/lHoCPIbj3G",Mon Mar 12 01:33:42 +0000 2018,0.0,0.0,1.0,0.0,105
Fox News,"Kevin Jackson on calls to impeach @POTUS: ""You're never gonna see impeachment because there's nothing to impeach… https://t.co/kKxGz37kQG",Mon Mar 12 01:23:37 +0000 2018,0.0,0.0,1.0,0.0,106
Fox News,"COMING UP on ""Life, Liberty, and Levin,"" @marklevinshow has a special interview with Israeli PM @netanyahu - Tune i… https://t.co/G2QcBZVovv",Mon Mar 12 01:22:00 +0000 2018,0.7269,0.276,0.724,0.0,107
Fox News,".@KennedyNation on 2018 midterms: ""You maintain the House with good ideas and good policies, and that's what it com… https://t.co/mRsYxewf6Z",Mon Mar 12 01:21:33 +0000 2018,0.7003,0.244,0.756,0.0,108
Fox News,".@KatrinaPierson on immigration debate: ""[Democrats] are absolutely pushing the American citizen aside and catering… https://t.co/j3MYjEIxjy",Mon Mar 12 01:15:02 +0000 2018,0.0,0.0,1.0,0.0,109
Fox News,Former Navy Sailor Pardoned by Trump: 'All I Ever Wanted to Do Was Serve My Country' https://t.co/hAu1LXd2ig,Mon Mar 12 01:09:27 +0000 2018,0.2263,0.112,0.888,0.0,110
Fox News,Bono issues apology for alleged worker abuses at his charity https://t.co/Um7kuqVAgD,Mon Mar 12 01:01:29 +0000 2018,-0.1531,0.256,0.513,0.231,111
Fox News,High school's Chick-fil-A dance video goes viral https://t.co/XA2TIEFiGM,Mon Mar 12 00:55:00 +0000 2018,0.0,0.0,1.0,0.0,112
Fox News,"On @FoxNewsSunday, CIA Director Mike Pompeo said President @realDonaldTrump will make no concessions before meeting… https://t.co/xGUXmyXxRT",Mon Mar 12 00:49:24 +0000 2018,-0.296,0.0,0.872,0.128,113
Fox News,"UPDATE: At least 2 killed in helicopter crash in New York's East River, official says https://t.co/xZpY87xN4f",Mon Mar 12 00:44:17 +0000 2018,-0.802,0.0,0.644,0.356,114
Fox News,Human remains found in backyard of missing Disney World worker https://t.co/xv8QZnTs35,Mon Mar 12 00:36:28 +0000 2018,-0.296,0.0,0.82,0.18,115
Fox News,ICE seeks illegal immigrant in Colorado fatal hit-and-run who bonded out of jail https://t.co/6lLiJOIMGO,Mon Mar 12 00:34:33 +0000 2018,-0.7964,0.0,0.628,0.372,116
Fox News,"TOMORROW on #Hannity, @seanhannity has a wide-ranging interview with @VP Mike Pence - Tune in at 9p ET on Fox News… https://t.co/zbO5t5oobM",Mon Mar 12 00:31:00 +0000 2018,0.0,0.0,1.0,0.0,117
Fox News,Bronx Zoo kangaroo gets cryotherapy for arthritis https://t.co/L8KbhyKPv4,Mon Mar 12 00:26:33 +0000 2018,0.0,0.0,1.0,0.0,118
Fox News,"TONIGHT on ""Life, Liberty, and Levin,"" @marklevinshow has a special interview with Israeli PM @netanyahu - Tune in… https://t.co/PysdvcAQI0",Mon Mar 12 00:22:00 +0000 2018,0.7269,0.289,0.711,0.0,119
Fox News,JUST IN: One person seen rescued from helicopter crash in New York's East River https://t.co/icjXT6wqt2,Mon Mar 12 00:18:43 +0000 2018,0.0258,0.151,0.703,0.146,120
Fox News,White House backs off call to raise minimum age to buy long guns https://t.co/20T73IDLZB,Mon Mar 12 00:00:26 +0000 2018,-0.0516,0.0,0.915,0.085,121
Fox News,"Mom has arm, fingers, both legs cut off after doctors failed to spot deadly disease https://t.co/Q08nl3sg5Y",Sun Mar 11 23:56:00 +0000 2018,-0.6597,0.0,0.722,0.278,122
Fox News,"Virginia, Villanova, Kansas and Xavier top seeds in NCAA Men's Basketball Tournament https://t.co/tQX8OpEp37",Sun Mar 11 23:50:00 +0000 2018,0.2023,0.13,0.87,0.0,123
Fox News,"Mexico tourist ferry blast triggered by simple, possibly homemade explosive device, investigators say https://t.co/7TW54BBNcY",Sun Mar 11 23:43:00 +0000 2018,0.0,0.0,1.0,0.0,124
Fox News,"BREAKING: Helicopter crashes in New York City's East River, reports say https://t.co/sCDlntMi6t",Sun Mar 11 23:34:54 +0000 2018,0.0,0.0,1.0,0.0,125
Fox News,"Carter Page on FISA memos: ""That's the beauty of all these memos that are coming out; I think people are starting t… https://t.co/GEp32JRVjw",Sun Mar 11 23:24:18 +0000 2018,0.5859,0.153,0.847,0.0,126
Fox News,.@sallypipes: Medicare drug benefit is weakened by congressional budget deal https://t.co/D8xYqfHwsV,Sun Mar 11 23:20:00 +0000 2018,0.1779,0.21,0.629,0.161,127
Fox News,.@FredFleitz: Former @BarackObama officials form anti-Trump national security think tank https://t.co/r1YhSXoJzN,Sun Mar 11 23:14:00 +0000 2018,0.34,0.194,0.806,0.0,128
Fox News,Tiger Woods finishes one shot behind Paul Casey at Valspar Championship https://t.co/OdrIhe9Ebd,Sun Mar 11 23:06:36 +0000 2018,0.4404,0.209,0.791,0.0,129
Fox News,Stock market poised for slightly higher open on Monday morning. #FoxReport https://t.co/m5pNHd9lr6,Sun Mar 11 22:59:09 +0000 2018,0.25,0.154,0.846,0.0,130
Fox News,"Earlier, Secretary of State Rex Tillerson delivered remarks to survivors at the memorial of the 1998 U.S. embassy b… https://t.co/f57N31vs9a",Sun Mar 11 22:51:41 +0000 2018,0.0,0.0,1.0,0.0,131
Fox News,"RT @FoxNewsResearch: Longest GOP U.S. Senate Droughts:
—Last Republican Elected in:
•Hawaii: 1970
•New Jersey: 1972
•Maryland: 1980
•Connec…",Sun Mar 11 22:37:17 +0000 2018,0.0,0.0,1.0,0.0,132
Fox News,"RT @FoxNewsResearch: Steel Tariff &amp; Auto Industry:
•Avg car → 1.2 tons of steel to build
•25% steel tariff will increase price of US-made c…",Sun Mar 11 22:27:37 +0000 2018,0.3182,0.091,0.909,0.0,133
Fox News,"TONIGHT on ""Life, Liberty, and Levin,"" @marklevinshow has a special interview with Israeli PM @netanyahu - Tune in… https://t.co/latfhKf9RM",Sun Mar 11 22:22:00 +0000 2018,0.7269,0.289,0.711,0.0,134
Fox News,Report: ATF Probing VA Dem Candidate's AR-15 Buzzsaw Video https://t.co/aQcqk1m9vH,Sun Mar 11 22:20:25 +0000 2018,0.0,0.0,1.0,0.0,135
Fox News,'Disease X' could be the world's next epidemic https://t.co/j7EayK45sL,Sun Mar 11 22:11:28 +0000 2018,0.0,0.0,1.0,0.0,136
Fox News,White House school safety policy. https://t.co/NHsiHnrCbS https://t.co/3JKXrzTAkC,Sun Mar 11 22:07:02 +0000 2018,0.4215,0.318,0.682,0.0,137
Fox News,"Airport police find gun in bag, suspect rapper @thejuelzsantana https://t.co/ggqIRQr00r",Sun Mar 11 22:03:45 +0000 2018,-0.5574,0.0,0.635,0.365,138
Fox News,".@RepMaxineWaters Responds to Trump's 'Low-IQ' Comments: 'If Mueller Doesn't Get Him, Stormy Daniels Will' https://t.co/uSEgR32Abb",Sun Mar 11 21:56:00 +0000 2018,0.0,0.0,1.0,0.0,139
